"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales"
"NCG18",15.3,"Low Fat",0.02295878,"Household",101.6332,"OUT013",1987,"High","Tier 3","Supermarket Type1",1845.5976
"NCG18",15.3,"Low Fat",0.023071504,"Household",101.8332,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1025.332
"NCG18",15.3,"Low Fat",0.038460297,"Household",104.0332,"OUT010",1998,"High","Tier 3","Grocery Store",205.0664
"NCG30",12.857645184136201,"Low Fat",0.111777297,"Household",124.6046,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2863.6058
"NCG30",20.2,"LF",0.112321218,"Household",123.6046,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2988.1104
"NCG30",20.2,"Low Fat",0.112495847,"Household",124.4046,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1120.5414
"NCG42",19.2,"Low Fat",0,"Household",127.831,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1298.31
"NCG42",19.2,"Low Fat",0.041220035,"Household",131.231,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3635.268
"NCG42",19.2,"Low Fat",0.041227831,"Household",129.831,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1947.465
"NCG42",19.2,"Low Fat",0.041291929,"Household",130.131,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1038.648
"NCG42",19.2,"Low Fat",0.041395775,"Household",129.731,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1298.31
"NCG43",20.2,"Low Fat",0,"Household",94.1462,"OUT046",1997,"Small","Tier 1","Supermarket Type1",832.9158
"NCG43",12.857645184136201,"Low Fat",0.073879939,"Household",94.0462,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1850.924
"NCG43",20.2,"Low Fat",0.074177667,"Household",93.2462,"OUT013",1987,"High","Tier 3","Supermarket Type1",1018.0082
"NCG43",20.2,"Low Fat",0.074390007,"Household",91.4462,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1943.4702
"NCG43",20.2,"Low Fat",0.074541867,"Household",94.1462,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1758.3778
"NCG43",20.2,"Low Fat",0.124261614,"Household",93.6462,"OUT010",1998,"Small","Tier 3","Grocery Store",277.6386
"NCG54",12.857645184136201,"Low Fat",0.079419801,"Household",172.3106,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5475.5392
"NCG55",16.25,"Low Fat",0,"Household",115.2176,"OUT017",2007,"High","Tier 2","Supermarket Type1",3206.4928
"NCG55",16.25,"Low Fat",0.039113587,"Household",116.0176,"OUT013",1987,"High","Tier 3","Supermarket Type1",1488.7288
"NCH06",12.857645184136201,"Low Fat",0.076183667,"Household",245.646,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3695.19
"NCH06",12.3,"Low Fat",0.076866235,"Household",247.146,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",492.692
"NCH06",12.3,"Low Fat",0.128136346,"Household",248.346,"OUT010",1998,"High","Tier 3","Grocery Store",985.384
"NCH07",13.15,"Low Fat",0.092589917,"Household",159.5604,"OUT013",1987,"High","Tier 3","Supermarket Type1",1901.5248
"NCH07",13.15,"Low Fat",0.09264951,"Household",157.8604,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3803.0496
"NCH07",13.15,"Low Fat",0.092811105,"Household",159.7604,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4119.9704
"NCH07",13.15,"Low Fat",0.092854963,"Household",158.7604,"OUT045",2002,"Small","Tier 2","Supermarket Type1",3010.7476
"NCH07",13.15,"Low Fat",0.155105614,"Household",157.2604,"OUT010",1998,"Small","Tier 3","Grocery Store",316.9208
"NCH07",12.857645184136201,"Low Fat",0.162248011,"Household",160.4604,"OUT019",1985,"Small","Tier 1","Grocery Store",316.9208
"NCH18",12.857645184136201,"Low Fat",0.044444956,"Household",245.2802,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",10072.8882
"NCH18",9.3,"Low Fat",0.044624064,"Household",245.4802,"OUT013",1987,"High","Tier 3","Supermarket Type1",3193.8426
"NCH18",9.3,"LF",0.044652785,"Household",247.0802,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1228.401
"NCH18",9.3,"Low Fat",0.044730667,"Household",245.1802,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2456.802
"NCH18",9.3,"Low Fat",0.044843161,"Household",246.1802,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2702.4822
"NCH29",5.51,"Low Fat",0,"Health and Hygiene",98.9726,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1565.9616
"NCH29",5.51,"Low Fat",0.034445116,"Health and Hygiene",95.8726,"OUT013",1987,"High","Tier 3","Supermarket Type1",2153.1972
"NCH29",5.51,"Low Fat",0.034467286,"Health and Hygiene",96.7726,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2642.5602
"NCH29",5.51,"Low Fat",0.034543718,"Health and Hygiene",99.7726,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",978.726
"NCH29",5.51,"Low Fat",0.034668802,"Health and Hygiene",98.5726,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1761.7068
"NCH30",12.857645184136201,"Low Fat",0.066828857,"Household",114.186,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1924.162
"NCH30",17.1,"Low Fat",0.067141355,"Household",114.586,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2942.836
"NCH30",17.1,"Low Fat",0.06725846,"Household",115.186,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2490.092
"NCH30",17.1,"Low Fat",0.067290244,"Household",114.586,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1584.604
"NCH42",12.857645184136201,"Low Fat",0.036360386,"Household",231.601,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",7580.133
"NCH42",6.86,"Low Fat",0.036530411,"Household",227.801,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3904.917
"NCH42",6.86,"Low Fat",0.061155983,"Household",228.401,"OUT010",1998,"High","Tier 3","Grocery Store",229.701
"NCH43",8.42,"Low Fat",0.070555571,"Household",216.0192,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2372.9112
"NCH43",8.42,"Low Fat",0.070712031,"Household",216.4192,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",3020.0688
"NCH43",8.42,"Low Fat",0.070856383,"Household",217.4192,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",431.4384
"NCH43",8.42,"Low Fat",0.070968081,"Household",215.9192,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1941.4728
"NCH54",12.857645184136201,"Low Fat",0.072317217,"Household",160.792,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3675.216
"NCH54",13.5,"Low Fat",0.072655379,"Household",157.792,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3994.8
"NCH54",13.5,"Low Fat",0.072965144,"Household",160.692,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1917.504
"NCH54",13.5,"Low Fat",0.12163321,"Household",161.692,"OUT010",1998,"Small","Tier 3","Grocery Store",159.792
"NCH54",12.857645184136201,"Low Fat",0.127234249,"Household",158.392,"OUT019",1985,"Small","Tier 1","Grocery Store",159.792
"NCH55",16.35,"Low Fat",0,"Household",127.902,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2150.534
"NCH55",16.35,"Low Fat",0.034742632,"Household",127.402,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",759.012
"NCH55",16.35,"Low Fat",0.034813556,"Household",128.402,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1265.02
"NCI06",11.3,"Low Fat",0.04767798,"Household",181.466,"OUT013",1987,"High","Tier 3","Supermarket Type1",3775.086
"NCI06",11.3,"Low Fat",0.047791878,"Household",180.766,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5033.448
"NCI06",11.3,"Low Fat",0.047814463,"Household",179.266,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",5033.448
"NCI06",12.857645184136201,"Low Fat",0.083547515,"Household",179.166,"OUT019",1985,"Small","Tier 1","Grocery Store",359.532
"NCI17",8.645,"Low Fat",0.143422643,"Health and Hygiene",95.841,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2027.361
"NCI17",8.645,"low fat",0.144006886,"Health and Hygiene",94.741,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1061.951
"NCI17",8.645,"Low Fat",0.1442339,"Health and Hygiene",95.441,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",3282.394
"NCI18",12.857645184136201,"Low Fat",0.013956116,"Household",222.3746,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5609.365
"NCI18",18.35,"LF",0.014024028,"Household",224.5746,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2692.4952
"NCI18",18.35,"Low Fat",0.014045832,"Household",222.7746,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1570.6222
"NCI18",18.35,"Low Fat",0.014052469,"Household",224.0746,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1346.2476
"NCI18",18.35,"Low Fat",0.014081156,"Household",223.5746,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3589.9936
"NCI18",18.35,"Low Fat",0.014103354,"Household",225.4746,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1346.2476
"NCI29",12.857645184136201,"Low Fat",0.032463574,"Health and Hygiene",139.9154,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4963.539
"NCI29",8.6,"Low Fat",0.032615377,"Health and Hygiene",142.9154,"OUT035",2004,"Small","Tier 2","Supermarket Type1",992.7078
"NCI29",8.6,"Low Fat",0.032621545,"Health and Hygiene",143.2154,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2127.231
"NCI29",8.6,"Low Fat",0.032672263,"Health and Hygiene",141.2154,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",709.077
"NCI29",8.6,"Low Fat",0.032687702,"Health and Hygiene",140.9154,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1134.5232
"NCI29",8.6,"Low Fat",0.032754431,"Health and Hygiene",140.5154,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",283.6308
"NCI30",20.25,"Low Fat",0.058886477,"Household",245.546,"OUT013",1987,"High","Tier 3","Supermarket Type1",1724.422
"NCI30",20.25,"Low Fat",0.058935522,"Household",246.646,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2463.46
"NCI30",20.25,"Low Fat",0.059055045,"Household",247.346,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1970.768
"NCI30",20.25,"Low Fat",0.059268885,"Household",246.446,"OUT017",2007,"Small","Tier 2","Supermarket Type1",3695.19
"NCI30",12.857645184136201,"Low Fat",0.103188491,"Household",244.346,"OUT019",1985,"Small","Tier 1","Grocery Store",246.346
"NCI31",12.857645184136201,"Low Fat",0.080933328,"Others",37.519,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",842.237
"NCI31",20,"Low Fat",0.08131178,"Others",37.819,"OUT035",2004,"Small","Tier 2","Supermarket Type1",439.428
"NCI31",20,"Low Fat",0.081492092,"Others",35.519,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1025.332
"NCI31",20,"low fat",0.136124989,"Others",38.319,"OUT010",1998,"Small","Tier 3","Grocery Store",146.476
"NCI42",18.75,"Low Fat",0.01035692,"Household",208.3954,"OUT013",1987,"High","Tier 3","Supermarket Type1",2709.1402
"NCI42",18.75,"Low Fat",0.010363586,"Household",207.1954,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1667.1632
"NCI42",18.75,"Low Fat",0.010365546,"Household",207.0954,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3125.931
"NCI42",18.75,"Low Fat",0.01040777,"Household",209.4954,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2500.7448
"NCI43",12.857645184136201,"Low Fat",0.025842951,"Household",48.6376,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1677.816
"NCI43",19.85,"Low Fat",0.025947095,"Household",46.9376,"OUT013",1987,"High","Tier 3","Supermarket Type1",575.2512
"NCI43",19.85,"Low Fat",0.025963795,"Household",46.3376,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1150.5024
"NCI43",19.85,"Low Fat",0.025968706,"Household",49.5376,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1006.6896
"NCI43",19.85,"Low Fat",0.026074491,"Household",48.6376,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",575.2512
"NCI43",19.85,"Low Fat",0.026115595,"Household",49.0376,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",143.8128
"NCI54",15.2,"Low Fat",0,"Household",110.4912,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1637.868
"NCI54",15.2,"Low Fat",0.033592687,"Household",108.1912,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1856.2504
"NCI54",15.2,"Low Fat",0.033599041,"Household",107.7912,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1091.912
"NCI54",15.2,"low fat",0.03366718,"Household",109.6912,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1419.4856
"NCI54",15.2,"Low Fat",0.033735909,"Household",110.9912,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1856.2504
"NCI54",15.2,"Low Fat",0.056237906,"Household",110.7912,"OUT010",1998,"Small","Tier 3","Grocery Store",109.1912
"NCI55",12.857645184136201,"Low Fat",0.012592289,"Household",123.3414,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4751.8146
"NCI55",18.6,"Low Fat",0.012643035,"Household",119.8414,"OUT013",1987,"High","Tier 3","Supermarket Type1",365.5242
"NCI55",18.6,"Low Fat",0.012651172,"Household",123.1414,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2314.9866
"NCI55",18.6,"Low Fat",0.012673238,"Household",121.5414,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4020.7662
"NCJ05",12.857645184136201,"LF",0.045865089,"Health and Hygiene",152.3682,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2287.023
"NCJ05",18.7,"Low Fat",0.04604992,"Health and Hygiene",151.9682,"OUT013",1987,"High","Tier 3","Supermarket Type1",3354.3004
"NCJ05",18.7,"Low Fat",0.046079558,"Health and Hygiene",151.5682,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1982.0866
"NCJ05",18.7,"Low Fat",0.046088273,"Health and Hygiene",153.6682,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3506.7686
"NCJ05",18.7,"Low Fat",0.046348967,"Health and Hygiene",153.6682,"OUT017",2007,"High","Tier 2","Supermarket Type1",1677.1502
"NCJ06",20.1,"Low Fat",0.034623782,"Household",118.9782,"OUT013",1987,"High","Tier 3","Supermarket Type1",1549.3166
"NCJ06",20.1,"Low Fat",0.034646067,"Household",120.6782,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1310.9602
"NCJ06",20.1,"Low Fat",0.034848629,"Household",118.6782,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2502.7422
"NCJ06",12.857645184136201,"Low Fat",0.060672263,"Household",119.8782,"OUT019",1985,"Small","Tier 1","Grocery Store",238.3564
"NCJ17",7.68,"Low Fat",0.152865879,"Health and Hygiene",84.9224,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1619.2256
"NCJ17",7.68,"Low Fat",0.153177941,"Health and Hygiene",85.2224,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1278.336
"NCJ17",7.68,"Low Fat",0.153419412,"Health and Hygiene",86.4224,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",511.3344
"NCJ17",7.68,"Low Fat",0.255348289,"Health and Hygiene",84.4224,"OUT010",1998,"Medium","Tier 3","Grocery Store",170.4448
"NCJ18",12.857645184136201,"Low Fat",0.163148041,"Household",116.6124,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3199.8348
"NCJ18",12.35,"Low Fat",0.163805509,"Household",117.6124,"OUT013",1987,"High","Tier 3","Supermarket Type1",3910.9092
"NCJ18",12.35,"Low Fat",0.163941937,"Household",117.0124,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1540.6612
"NCJ18",12.35,"Low Fat",0.164274416,"Household",119.8124,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2133.2232
"NCJ18",12.35,"LF",0.274405193,"Household",117.1124,"OUT010",1998,"Medium","Tier 3","Grocery Store",355.5372
"NCJ19",12.857645184136201,"Low Fat",0.117607719,"Others",55.2588,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2748.4224
"NCJ19",18.6,"Low Fat",0.19780911,"Others",55.6588,"OUT010",1998,"Medium","Tier 3","Grocery Store",114.5176
"NCJ29",10.6,"Low Fat",0.035186271,"Health and Hygiene",85.1224,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1193.1136
"NCJ29",10.6,"Low Fat",0.035247642,"Health and Hygiene",84.7224,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1619.2256
"NCJ29",10.6,"Low Fat",0.035264298,"Health and Hygiene",86.1224,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",426.112
"NCJ29",10.6,"Low Fat",0.035336287,"Health and Hygiene",87.0224,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1193.1136
"NCJ30",5.82,"Low Fat",0,"Household",169.379,"OUT013",1987,"High","Tier 3","Supermarket Type1",2376.906
"NCJ30",5.82,"Low Fat",0.080640478,"Household",167.779,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2886.243
"NCJ30",5.82,"Low Fat",0.080804019,"Household",171.479,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",4074.696
"NCJ30",5.82,"Low Fat",0.080968973,"Household",171.379,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2037.348
"NCJ30",5.82,"LF",0.081096613,"Household",170.379,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1018.674
"NCJ30",5.82,"Low Fat",0.134975628,"Household",170.579,"OUT010",1998,"Medium","Tier 3","Grocery Store",509.337
"NCJ31",19.2,"Low Fat",0.182501773,"Others",239.2196,"OUT013",1987,"High","Tier 3","Supermarket Type1",5061.4116
"NCJ42",12.857645184136201,"Low Fat",0.014232071,"Household",100.9332,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1743.0644
"NCJ42",19.75,"Low Fat",0.014359584,"Household",100.8332,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1537.998
"NCJ42",19.75,"Low Fat",0.01438222,"Household",102.2332,"OUT017",2007,"Small","Tier 2","Supermarket Type1",3075.996
"NCJ42",12.857645184136201,"Low Fat",0.025039776,"Household",102.7332,"OUT019",1985,"Small","Tier 1","Grocery Store",410.1328
"NCJ43",12.857645184136201,"Low Fat",0.026938317,"Household",174.1396,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4012.1108
"NCJ43",6.635,"Low Fat",0.045308629,"Household",173.1396,"OUT010",1998,"Medium","Tier 3","Grocery Store",348.8792
"NCJ54",9.895,"Low Fat",0.060017128,"Household",230.8642,"OUT013",1987,"High","Tier 3","Supermarket Type1",4414.9198
"NCJ54",9.895,"Low Fat",0.060188932,"Household",233.0642,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",6041.4692
"NCK05",20.1,"Low Fat",0,"Health and Hygiene",61.3536,"OUT010",1998,"Medium","Tier 3","Grocery Store",183.7608
"NCK05",20.1,"Low Fat",0.077389797,"Health and Hygiene",60.8536,"OUT013",1987,"High","Tier 3","Supermarket Type1",1347.5792
"NCK05",20.1,"Low Fat",0.077439606,"Health and Hygiene",60.6536,"OUT035",2004,"Small","Tier 2","Supermarket Type1",980.0576
"NCK05",20.1,"Low Fat",0.077454252,"Health and Hygiene",59.2536,"OUT046",1997,"Small","Tier 1","Supermarket Type1",735.0432
"NCK05",20.1,"LF",0.077892365,"Health and Hygiene",59.3536,"OUT017",2007,"Small","Tier 2","Supermarket Type1",918.804
"NCK06",12.857645184136201,"Low Fat",0.008604657,"Household",123.1756,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1211.756
"NCK06",5.03,"Low Fat",0.008639333,"Household",122.2756,"OUT013",1987,"High","Tier 3","Supermarket Type1",2059.9852
"NCK06",5.03,"Low Fat",0.008644894,"Household",122.6756,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2665.8632
"NCK06",5.03,"Low Fat",0.014472516,"Household",122.0756,"OUT010",1998,"Small","Tier 3","Grocery Store",121.1756
"NCK07",10.65,"Low Fat",0.048677482,"Others",166.1526,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2466.789
"NCK07",10.65,"Low Fat",0.048762383,"Others",165.2526,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3946.8624
"NCK07",10.65,"Low Fat",0.048885018,"Others",166.1526,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1973.4312
"NCK17",12.857645184136201,"Low Fat",0,"Health and Hygiene",40.348,"OUT019",1985,"Small","Tier 1","Grocery Store",79.896
"NCK17",12.857645184136201,"Low Fat",0.037711338,"Health and Hygiene",41.548,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1358.232
"NCK17",11,"Low Fat",0.03786331,"Health and Hygiene",40.948,"OUT013",1987,"High","Tier 3","Supermarket Type1",319.584
"NCK17",11,"Low Fat",0.037971697,"Health and Hygiene",38.948,"OUT045",2002,"Small","Tier 2","Supermarket Type1",519.324
"NCK17",11,"Low Fat",0.038109194,"Health and Hygiene",40.948,"OUT017",2007,"Small","Tier 2","Supermarket Type1",479.376
"NCK18",9.6,"Low Fat",0,"Household",164.2184,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1981.4208
"NCK18",9.6,"Low Fat",0.006692529,"Household",164.9184,"OUT013",1987,"High","Tier 3","Supermarket Type1",2972.1312
"NCK18",9.6,"Low Fat",0.006725388,"Household",165.9184,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2972.1312
"NCK18",9.6,"Low Fat",0.011211251,"Household",166.9184,"OUT010",1998,"High","Tier 3","Grocery Store",660.4736
"NCK19",9.8,"Low Fat",0.090390357,"Others",192.1478,"OUT013",1987,"High","Tier 3","Supermarket Type1",2324.9736
"NCK19",9.8,"Low Fat",0.09046564,"Others",193.6478,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3099.9648
"NCK19",9.8,"Low Fat",0.090834158,"Others",192.2478,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",4068.7038
"NCK29",12.857645184136201,"Low Fat",0,"Health and Hygiene",123.473,"OUT019",1985,"Small","Tier 1","Grocery Store",369.519
"NCK29",5.615,"Low Fat",0.12574524,"Health and Hygiene",122.473,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1354.903
"NCK30",14.85,"Low Fat",0.060927824,"Household",254.8698,"OUT013",1987,"High","Tier 3","Supermarket Type1",4819.7262
"NCK30",14.85,"Low Fat",0.061102235,"Household",253.2698,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2283.0282
"NCK30",14.85,"Low Fat",0.061226969,"Household",253.0698,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2283.0282
"NCK30",14.85,"Low Fat",0.102065622,"Household",254.2698,"OUT010",1998,"Medium","Tier 3","Grocery Store",1775.6886
"NCK31",12.857645184136201,"Low Fat",0.026916794,"Others",50.9666,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",717.7324
"NCK31",10.895,"Low Fat",0.027047774,"Others",50.6666,"OUT046",1997,"Small","Tier 1","Supermarket Type1",666.4658
"NCK31",10.895,"Low Fat",0.027157955,"Others",50.2666,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",820.2656
"NCK42",12.857645184136201,"Low Fat",0.013056494,"Household",215.9192,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",7334.4528
"NCK42",7.475,"Low Fat",0.013120028,"Household",217.6192,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1725.7536
"NCK42",7.475,"LF",0.013146636,"Household",214.5192,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2804.3496
"NCK42",7.475,"Low Fat",0.01319424,"Household",217.4192,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",4314.384
"NCK53",12.857645184136201,"Low Fat",0,"Health and Hygiene",100.8042,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3472.147
"NCK53",11.6,"Low Fat",0.037549969,"Health and Hygiene",101.2042,"OUT013",1987,"High","Tier 3","Supermarket Type1",2281.6966
"NCK53",11.6,"Low Fat",0.037574137,"Health and Hygiene",100.0042,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2976.126
"NCK53",11.6,"Low Fat",0.037734334,"Health and Hygiene",98.1042,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2678.5134
"NCK53",11.6,"Low Fat",0.037793818,"Health and Hygiene",99.3042,"OUT017",2007,"High","Tier 2","Supermarket Type1",2281.6966
"NCK53",11.6,"Low Fat",0.062903297,"Health and Hygiene",100.4042,"OUT010",1998,"High","Tier 3","Grocery Store",595.2252
"NCK54",12.15,"Low Fat",0,"Household",117.615,"OUT013",1987,"High","Tier 3","Supermarket Type1",1514.695
"NCK54",12.15,"Low Fat",0,"Household",118.515,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1398.18
"NCK54",12.857645184136201,"Low Fat",0.029380407,"Household",114.715,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1864.24
"NCK54",12.15,"Low Fat",0.029583249,"Household",114.715,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1048.635
"NCL05",19.6,"Low Fat",0,"Health and Hygiene",42.877,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",649.155
"NCL05",19.6,"Low Fat",0.047888606,"Health and Hygiene",42.277,"OUT035",2004,"Small","Tier 2","Supermarket Type1",605.878
"NCL05",19.6,"Low Fat",0.047897663,"Health and Hygiene",44.677,"OUT046",1997,"Small","Tier 1","Supermarket Type1",173.108
"NCL05",12.857645184136201,"Low Fat",0.083862625,"Health and Hygiene",44.077,"OUT019",1985,"Small","Tier 1","Grocery Store",216.385
"NCL06",14.65,"Low Fat",0.072178679,"Household",262.9594,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5233.188
"NCL06",14.65,"Low Fat",0.120624771,"Household",261.7594,"OUT010",1998,"Medium","Tier 3","Grocery Store",523.3188
"NCL07",12.857645184136201,"Low Fat",0.0311868,"Others",39.548,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",759.012
"NCL07",13.85,"Low Fat",0.031338558,"Others",41.048,"OUT046",1997,"Small","Tier 1","Supermarket Type1",639.168
"NCL07",13.85,"Low Fat",0.031402114,"Others",40.248,"OUT045",2002,"Small","Tier 2","Supermarket Type1",319.584
"NCL07",12.857645184136201,"Low Fat",0.05486977,"Others",40.548,"OUT019",1985,"Small","Tier 1","Grocery Store",39.948
"NCL17",7.39,"Low Fat",0.067766896,"Health and Hygiene",140.6812,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3704.5112
"NCL17",7.39,"Low Fat",0.068055818,"Health and Hygiene",140.7812,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1567.2932
"NCL18",18.85,"Low Fat",0.167844438,"Household",193.9136,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3110.6176
"NCL18",18.85,"Low Fat",0.168266556,"Household",195.5136,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1749.7224
"NCL18",18.85,"Low Fat",0.168531813,"Household",192.5136,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2916.204
